año,mes,dia,hora(utc),altura(mm)
2016,4,4,1,374 
2016,4,4,2,635 
2016,4,4,3,880 
2016,4,4,4,1055 
2016,4,4,5,1126 
2016,4,4,6,1072 
2016,4,4,7,898 
2016,4,4,8,650 
2016,4,4,9,390 
2016,4,4,10,177 
2016,4,4,11,63 
2016,4,4,12,80 
2016,4,4,13,222 
2016,4,4,14,455 
2016,4,4,15,727 
2016,4,4,16,968 
2016,4,4,17,1115 
2016,4,4,18,1139 
2016,4,4,19,1035 
2016,4,4,20,819 
2016,4,4,21,542 
2016,4,4,22,281 
2016,4,4,23,99 
2016,4,5,0,39 
2016,4,5,1,125 
2016,4,5,2,342 
2016,4,5,3,626 
2016,4,5,4,895 
2016,4,5,5,1094 
2016,4,5,6,1180 
2016,4,5,7,1121 
2016,4,5,8,924 
2016,4,5,9,644 
2016,4,5,10,351 
2016,4,5,11,113 
2016,4,5,12,-11 
2016,4,5,13,15 
2016,4,5,14,188 
2016,4,5,15,470 
2016,4,5,16,794 
2016,4,5,17,1074 
2016,4,5,18,1245 
2016,4,5,19,1272 
2016,4,5,20,1146 
2016,4,5,21,885 
2016,4,5,22,556 
2016,4,5,23,246 
2016,4,6,0,27 
2016,4,6,1,-47 
2016,4,6,2,51 
2016,4,6,3,297 
2016,4,6,4,616 
2016,4,6,5,924 
2016,4,6,6,1156 
2016,4,6,7,1254 
2016,4,6,8,1179 
2016,4,6,9,948 
2016,4,6,10,627 
2016,4,6,11,294 
2016,4,6,12,26 
2016,4,6,13,-105 
2016,4,6,14,-57 
2016,4,6,15,161 
2016,4,6,16,502 
2016,4,6,17,882 
2016,4,6,18,1205 
2016,4,6,19,1396 
2016,4,6,20,1417 
2016,4,6,21,1254 
2016,4,6,22,936 
2016,4,6,23,546 
2016,4,7,0,183 
2016,4,7,1,-69 
2016,4,7,2,-147 
2016,4,7,3,-29 
2016,4,7,4,252 
2016,4,7,5,615 
2016,4,7,6,968 
2016,4,7,7,1231 
2016,4,7,8,1328 
2016,4,7,9,1227 
2016,4,7,10,958 
2016,4,7,11,594 
2016,4,7,12,218 
2016,4,7,13,-74 
2016,4,7,14,-198 
2016,4,7,15,-116 
2016,4,7,16,153 
2016,4,7,17,553 
2016,4,7,18,985 
2016,4,7,19,1343 
2016,4,7,20,1544 
2016,4,7,21,1543 
2016,4,7,22,1332 
2016,4,7,23,955 
2016,4,8,0,508 
2016,4,8,1,103 
2016,4,8,2,-168 
2016,4,8,3,-240 
2016,4,8,4,-94 
2016,4,8,5,226 
2016,4,8,6,633 
2016,4,8,7,1025 
2016,4,8,8,1301 
2016,4,8,9,1382 
2016,4,8,10,1250 
2016,4,8,11,945 
2016,4,8,12,539 
2016,4,8,13,131 
2016,4,8,14,-167 
2016,4,8,15,-268 
2016,4,8,16,-148 
2016,4,8,17,168 
2016,4,8,18,617 
2016,4,8,19,1089 
2016,4,8,20,1463 
2016,4,8,21,1655 
2016,4,8,22,1621 
2016,4,8,23,1362 
2016,4,9,0,935 
2016,4,9,1,450 
2016,4,9,2,22 
2016,4,9,3,-249 
2016,4,9,4,-300 
2016,4,9,5,-123 
2016,4,9,6,234 
2016,4,9,7,674 
2016,4,9,8,1083 
2016,4,9,9,1351 
2016,4,9,10,1406 
2016,4,9,11,1243 
2016,4,9,12,904 
2016,4,9,13,469 
2016,4,9,14,51 
2016,4,9,15,-231 
2016,4,9,16,-301 
2016,4,9,17,-147 
2016,4,9,18,205 
2016,4,9,19,687 
2016,4,9,20,1174 
2016,4,9,21,1540 
2016,4,9,22,1705 
2016,4,9,23,1634 
2016,4,10,0,1336 
2016,4,10,1,879 
2016,4,10,2,380 
2016,4,10,3,-43 
2016,4,10,4,-293 
2016,4,10,5,-314 
2016,4,10,6,-104 
2016,4,10,7,278 
2016,4,10,8,731 
2016,4,10,9,1132 
2016,4,10,10,1372 
2016,4,10,11,1396 
2016,4,10,12,1204 
2016,4,10,13,842 
2016,4,10,14,399 
2016,4,10,15,-4 
2016,4,10,16,-253 
2016,4,10,17,-293 
2016,4,10,18,-114 
2016,4,10,19,261 
2016,4,10,20,752 
2016,4,10,21,1224 
2016,4,10,22,1556 
2016,4,10,23,1685 
2016,4,11,0,1581 
2016,4,11,1,1258 
2016,4,11,2,796 
2016,4,11,3,311 
2016,4,11,4,-80 
2016,4,11,5,-291 
2016,4,11,6,-276 
2016,4,11,7,-41 
2016,4,11,8,351 
2016,4,11,9,791 
2016,4,11,10,1161 
2016,4,11,11,1363 
2016,4,11,12,1353 
2016,4,11,13,1138 
2016,4,11,14,771 
2016,4,11,15,346 
2016,4,11,16,-20 
2016,4,11,17,-232 
2016,4,11,18,-246 
2016,4,11,19,-50 
2016,4,11,20,331 
2016,4,11,21,802 
2016,4,11,22,1229 
2016,4,11,23,1514 
2016,4,12,0,1604 
2016,4,12,1,1474 
2016,4,12,2,1144 
2016,4,12,3,701 
2016,4,12,4,258 
2016,4,12,5,-83 
2016,4,12,6,-248 
2016,4,12,7,-198 
2016,4,12,8,52 
2016,4,12,9,432 
2016,4,12,10,840 
2016,4,12,11,1164 
2016,4,12,12,1323 
2016,4,12,13,1283 
2016,4,12,14,1060 
2016,4,12,15,710 
2016,4,12,16,323 
2016,4,12,17,2 
2016,4,12,18,-174 
2016,4,12,19,-167 
2016,4,12,20,38 
2016,4,12,21,403 
2016,4,12,22,826 
2016,4,12,23,1194 
2016,4,13,0,1430 
2016,4,13,1,1486 
2016,4,13,2,1337 
2016,4,13,3,1017 
2016,4,13,4,615 
2016,4,13,5,230 
2016,4,13,6,-56 
2016,4,13,7,-175 
2016,4,13,8,-98 
2016,4,13,9,151 
2016,4,13,10,503 
2016,4,13,11,865 
2016,4,13,12,1140 
2016,4,13,13,1260 
2016,4,13,14,1202 
2016,4,13,15,987 
2016,4,13,16,670 
2016,4,13,17,329 
2016,4,13,18,53 
2016,4,13,19,-91 
2016,4,13,20,-67 
2016,4,13,21,133 
2016,4,13,22,461 
2016,4,13,23,825 
2016,4,14,0,1135 
2016,4,14,1,1328 
2016,4,14,2,1354 
2016,4,14,3,1199 
2016,4,14,4,906 
2016,4,14,5,556 
2016,4,14,6,228 
2016,4,14,7,-8 
2016,4,14,8,-90 
2016,4,14,9,1 
2016,4,14,10,235 
2016,4,14,11,550 
2016,4,14,12,866 
2016,4,14,13,1097 
2016,4,14,14,1188 
2016,4,14,15,1126 
2016,4,14,16,933 
2016,4,14,17,655 
2016,4,14,18,358 
2016,4,14,19,120 
2016,4,14,20,2 
2016,4,14,21,35 
2016,4,14,22,215 
2016,4,14,23,498 
2016,4,15,0,806 
2016,4,15,1,1070 
2016,4,15,2,1229 
2016,4,15,3,1234 
2016,4,15,4,1085 
2016,4,15,5,829 
2016,4,15,6,529 
2016,4,15,7,245 
2016,4,15,8,47 
2016,4,15,9,-9 
2016,4,15,10,83 
2016,4,15,11,294 
2016,4,15,12,572 
2016,4,15,13,849 
2016,4,15,14,1050 
2016,4,15,15,1127 
2016,4,15,16,1074 
2016,4,15,17,906 
2016,4,15,18,660 
2016,4,15,19,398 
2016,4,15,20,189 
2016,4,15,21,86 
2016,4,15,22,115 
2016,4,15,23,269 
2016,4,16,0,510 
2016,4,16,1,779 
2016,4,16,2,1011 
2016,4,16,3,1146 
2016,4,16,4,1144 
2016,4,16,5,1011 
2016,4,16,6,790 
2016,4,16,7,524 
2016,4,16,8,269 
2016,4,16,9,98 
2016,4,16,10,55 
2016,4,16,11,140 
2016,4,16,12,326 
2016,4,16,13,579 
2016,4,16,14,834 
2016,4,16,15,1019 
2016,4,16,16,1095 
2016,4,16,17,1053 
2016,4,16,18,904 
2016,4,16,19,680 
2016,4,16,20,438 
2016,4,16,21,244 
2016,4,16,22,144 
2016,4,16,23,160 
2016,4,17,0,291 
2016,4,17,1,505 
2016,4,17,2,750 
2016,4,17,3,964 
2016,4,17,4,1089 
2016,4,17,5,1090 
2016,4,17,6,976 
2016,4,17,7,776 
2016,4,17,8,527 
2016,4,17,9,290 
2016,4,17,10,134 
2016,4,17,11,96 
2016,4,17,12,170 
2016,4,17,13,345 
2016,4,17,14,589 
2016,4,17,15,837 
2016,4,17,16,1019 
2016,4,17,17,1098 
2016,4,17,18,1064 
2016,4,17,19,921 
2016,4,17,20,702 
2016,4,17,21,465 
2016,4,17,22,271 
2016,4,17,23,164 
2016,4,18,0,169 
2016,4,18,1,288 
2016,4,18,2,490 
2016,4,18,3,726 
2016,4,18,4,936 
2016,4,18,5,1061 
2016,4,18,6,1069 
2016,4,18,7,963 
2016,4,18,8,767 
2016,4,18,9,523 
2016,4,18,10,294 
2016,4,18,11,148 
2016,4,18,12,111 
2016,4,18,13,186 
2016,4,18,14,367 
2016,4,18,15,620 
2016,4,18,16,871 
2016,4,18,17,1055 
2016,4,18,18,1134 
2016,4,18,19,1095 
2016,4,18,20,942 
2016,4,18,21,713 
2016,4,18,22,468 
2016,4,18,23,264 
2016,4,19,0,150 
2016,4,19,1,154 
2016,4,19,2,274 
2016,4,19,3,478 
2016,4,19,4,718 
2016,4,19,5,934 
2016,4,19,6,1062 
2016,4,19,7,1065 
2016,4,19,8,951 
2016,4,19,9,746 
2016,4,19,10,498 
2016,4,19,11,274 
2016,4,19,12,136 
2016,4,19,13,109 
2016,4,19,14,203 
2016,4,19,15,409 
2016,4,19,16,680 
2016,4,19,17,938 
2016,4,19,18,1121 
2016,4,19,19,1190 
2016,4,19,20,1128 
2016,4,19,21,949 
2016,4,19,22,698 
2016,4,19,23,436 
2016,4,20,0,225 
2016,4,20,1,114 
2016,4,20,2,131 
2016,4,20,3,266 
2016,4,20,4,484 
2016,4,20,5,739 
2016,4,20,6,961 
2016,4,20,7,1078 
2016,4,20,8,1061 
2016,4,20,9,924 
2016,4,20,10,703 
2016,4,20,11,447 
2016,4,20,12,227 
2016,4,20,13,104 
2016,4,20,14,106 
2016,4,20,15,237 
2016,4,20,16,478 
2016,4,20,17,768 
2016,4,20,18,1030 
2016,4,20,19,1202 
2016,4,20,20,1243 
2016,4,20,21,1141 
2016,4,20,22,924 
2016,4,20,23,646 
2016,4,21,0,370 
2016,4,21,1,161 
2016,4,21,2,71 
2016,4,21,3,116 
2016,4,21,4,278 
2016,4,21,5,522 
2016,4,21,6,792 
2016,4,21,7,1008 
2016,4,21,8,1098 
2016,4,21,9,1044 
2016,4,21,10,876 
2016,4,21,11,631 
2016,4,21,12,367 
2016,4,21,13,159 
2016,4,21,14,69 
2016,4,21,15,117 
2016,4,21,16,296 
2016,4,21,17,573 
2016,4,21,18,879 
2016,4,21,19,1135 
2016,4,21,20,1279 
2016,4,21,21,1272 
2016,4,21,22,1117 
2016,4,21,23,857 
2016,4,22,0,554 
2016,4,22,1,275 
2016,4,22,2,86 
2016,4,22,3,34 
2016,4,22,4,121 
2016,4,22,5,322 
2016,4,22,6,596 
2016,4,22,7,873 
2016,4,22,8,1064 
2016,4,22,9,1108 
2016,4,22,10,1009 
2016,4,22,11,802 
2016,4,22,12,533 
2016,4,22,13,268 
2016,4,22,14,89 
2016,4,22,15,49 
2016,4,22,16,152 
2016,4,22,17,382 
2016,4,22,18,690 
2016,4,22,19,1002 
2016,4,22,20,1235 
2016,4,22,21,1330 
2016,4,22,22,1260 
2016,4,22,23,1047 
2016,4,23,0,748 
2016,4,23,1,431 
2016,4,23,2,166 
2016,4,23,3,16 
2016,4,23,4,16 
2016,4,23,5,156 
2016,4,23,6,402 
2016,4,23,7,698 
2016,4,23,8,963 
2016,4,23,9,1110 
2016,4,23,10,1100 
2016,4,23,11,951 
2016,4,23,12,704 
2016,4,23,13,416 
2016,4,23,14,167 
2016,4,23,15,35 
2016,4,23,16,52 
2016,4,23,17,213 
2016,4,23,18,490 
2016,4,23,19,822 
2016,4,23,20,1122 
2016,4,23,21,1312 
2016,4,23,22,1343 
2016,4,23,23,1205 
2016,4,24,0,937 
2016,4,24,1,611 
2016,4,24,2,295 
2016,4,24,3,61 
2016,4,24,4,-35 
2016,4,24,5,27 
2016,4,24,6,224 
2016,4,24,7,508 
2016,4,24,8,810 
2016,4,24,9,1044 
2016,4,24,10,1136 
2016,4,24,11,1067 
2016,4,24,12,868 
2016,4,24,13,588 
2016,4,24,14,299 
2016,4,24,15,85 
2016,4,24,16,8 
2016,4,24,17,83 
2016,4,24,18,299 
2016,4,24,19,616 
2016,4,24,20,954 
2016,4,24,21,1222 
2016,4,24,22,1354 
2016,4,24,23,1315 
2016,4,25,0,1114 
2016,4,25,1,804 
2016,4,25,2,464 
2016,4,25,3,168 
2016,4,25,4,-20 
2016,4,25,5,-53 
2016,4,25,6,73 
2016,4,25,7,320 
2016,4,25,8,625 
2016,4,25,9,912 
2016,4,25,10,1099 
2016,4,25,11,1132 
2016,4,25,12,1006 
2016,4,25,13,764 
2016,4,25,14,467 
2016,4,25,15,198 
2016,4,25,16,31 
2016,4,25,17,9 
2016,4,25,18,140 
2016,4,25,19,405 
2016,4,25,20,746 
2016,4,25,21,1068 
2016,4,25,22,1287 
2016,4,25,23,1355 
2016,4,26,0,1252 
2016,4,26,1,999 
2016,4,26,2,664 
2016,4,26,3,332 
2016,4,26,4,72 
2016,4,26,5,-59 
2016,4,26,6,-29 
2016,4,26,7,152 
2016,4,26,8,431 
2016,4,26,9,736 
2016,4,26,10,991 
2016,4,26,11,1123 
2016,4,26,12,1096 
2016,4,26,13,922 
2016,4,26,14,652 
2016,4,26,15,360 
2016,4,26,16,126 
2016,4,26,17,8 
2016,4,26,18,37 
2016,4,26,19,217 
2016,4,26,20,519 
2016,4,26,21,861 
2016,4,26,22,1146 
2016,4,26,23,1310 
2016,4,27,0,1320 
2016,4,27,1,1164 
2016,4,27,2,874 
2016,4,27,3,536 
2016,4,27,4,232 
2016,4,27,5,20 
2016,4,27,6,-54 
2016,4,27,7,32 
2016,4,27,8,253 
2016,4,27,9,545 
2016,4,27,10,832 
2016,4,27,11,1040 
2016,4,27,12,1115 
2016,4,27,13,1037 
2016,4,27,14,828 
2016,4,27,15,552 
2016,4,27,16,281 
2016,4,27,17,86 
2016,4,27,18,14 
2016,4,27,19,88 
2016,4,27,20,309 
2016,4,27,21,626 
2016,4,27,22,946 
2016,4,27,23,1184 
2016,4,28,0,1296 
2016,4,28,1,1256 
2016,4,28,2,1059 
2016,4,28,3,754 
2016,4,28,4,434 
2016,4,28,5,171 
2016,4,28,6,10 
2016,4,28,7,-11 
2016,4,28,8,120 
2016,4,28,9,365 
2016,4,28,10,651 
2016,4,28,11,905 
2016,4,28,12,1065 
2016,4,28,13,1089 
2016,4,28,14,972 
2016,4,28,15,747 
2016,4,28,16,478 
2016,4,28,17,235 
2016,4,28,18,76 
2016,4,28,19,43 
2016,4,28,20,155 
2016,4,28,21,399 
2016,4,28,22,710 
2016,4,28,23,995 
2016,4,29,0,1187 
2016,4,29,1,1255 
2016,4,29,2,1174 
2016,4,29,3,951 
2016,4,29,4,652 
2016,4,29,5,364 
2016,4,29,6,143 
2016,4,29,7,27 
2016,4,29,8,52 
2016,4,29,9,216 
2016,4,29,10,470 
2016,4,29,11,739 
2016,4,29,12,959 
2016,4,29,13,1076 
2016,4,29,14,1062 
2016,4,29,15,923 
2016,4,29,16,696 
2016,4,29,17,440 
2016,4,29,18,220 
2016,4,29,19,90 
2016,4,29,20,87 
2016,4,29,21,223 
2016,4,29,22,472 
2016,4,29,23,764 
2016,4,30,0,1014 
2016,4,30,1,1169 
2016,4,30,2,1201 
2016,4,30,3,1091 
2016,4,30,4,859 
2016,4,30,5,578 
2016,4,30,6,322 
2016,4,30,7,134 
2016,4,30,8,55 
2016,4,30,9,115 
2016,4,30,10,301 
2016,4,30,11,554 
2016,4,30,12,808 
2016,4,30,13,1003 
2016,4,30,14,1092 
2016,4,30,15,1056 
2016,4,30,16,907 
2016,4,30,17,681 
2016,4,30,18,433 
2016,4,30,19,226 
2016,4,30,20,114 
2016,4,30,21,128 
2016,4,30,22,273 
2016,4,30,23,517 
2016,5,1,0,789 
2016,5,1,1,1014 
2016,5,1,2,1145 
2016,5,1,3,1153 
2016,5,1,4,1027 
2016,5,1,5,798 
2016,5,1,6,534 
2016,5,1,7,296 
2016,5,1,8,127 
2016,5,1,9,74 
2016,5,1,10,161 
2016,5,1,11,359 
2016,5,1,12,613 
2016,5,1,13,862 
2016,5,1,14,1048 
2016,5,1,15,1127 
2016,5,1,16,1084 
2016,5,1,17,931 
2016,5,1,18,700 
2016,5,1,19,448 
2016,5,1,20,241 
2016,5,1,21,131 
2016,5,1,22,147 
2016,5,1,23,291 
2016,5,2,0,529 
2016,5,2,1,792 
2016,5,2,2,1006 
2016,5,2,3,1127 
2016,5,2,4,1125 
2016,5,2,5,996 
2016,5,2,6,771 
2016,5,2,7,510 
2016,5,2,8,272 
2016,5,2,9,111 
2016,5,2,10,75 
2016,5,2,11,177 
2016,5,2,12,385 
2016,5,2,13,651 
2016,5,2,14,915 
2016,5,2,15,1112 
2016,5,2,16,1195 
2016,5,2,17,1151 
2016,5,2,18,991 
2016,5,2,19,743 
2016,5,2,20,471 
2016,5,2,21,246 
2016,5,2,22,123 
2016,5,2,23,129 
2016,5,3,0,270 
2016,5,3,1,511 
2016,5,3,2,779 
2016,5,3,3,1000 
2016,5,3,4,1128 
2016,5,3,5,1131 
2016,5,3,6,1002 
2016,5,3,7,771 
2016,5,3,8,496 
2016,5,3,9,245 
2016,5,3,10,80 
2016,5,3,11,49 
2016,5,3,12,160 
2016,5,3,13,386 
2016,5,3,14,682 
2016,5,3,15,978 
2016,5,3,16,1198 
2016,5,3,17,1295 
2016,5,3,18,1252 
2016,5,3,19,1075 
2016,5,3,20,796 
2016,5,3,21,487 
2016,5,3,22,229 
2016,5,3,23,79 
2016,5,4,0,72 
2016,5,4,1,216 
2016,5,4,2,471 
2016,5,4,3,759 
2016,5,4,4,1004 
2016,5,4,5,1155 
2016,5,4,6,1169 
2016,5,4,7,1035 
2016,5,4,8,784 
2016,5,4,9,484 
2016,5,4,10,209 
2016,5,4,11,31 
2016,5,4,12,-1 
2016,5,4,13,121 
2016,5,4,14,378 
2016,5,4,15,718 
2016,5,4,16,1056 
2016,5,4,17,1306 
2016,5,4,18,1418 
2016,5,4,19,1372 
2016,5,4,20,1165 
2016,5,4,21,840 
2016,5,4,22,484 
2016,5,4,23,183 
2016,5,5,0,3 
2016,5,5,1,-12 
2016,5,5,2,144 
2016,5,5,3,423 
2016,5,5,4,744 
2016,5,5,5,1027 
2016,5,5,6,1205 
2016,5,5,7,1225 
2016,5,5,8,1075 
2016,5,5,9,798 
2016,5,5,10,467 
2016,5,5,11,163 
2016,5,5,12,-33 
2016,5,5,13,-66 
2016,5,5,14,77 
2016,5,5,15,375 
2016,5,5,16,764 
2016,5,5,17,1144 
2016,5,5,18,1424 
2016,5,5,19,1548 
2016,5,5,20,1485 
2016,5,5,21,1238 
2016,5,5,22,862 
2016,5,5,23,456 
2016,5,6,0,114 
2016,5,6,1,-88 
2016,5,6,2,-103 
2016,5,6,3,73 
2016,5,6,4,384 
2016,5,6,5,746 
2016,5,6,6,1068 
2016,5,6,7,1266 
2016,5,6,8,1280 
2016,5,6,9,1109 
2016,5,6,10,802 
2016,5,6,11,438 
2016,5,6,12,105 
2016,5,6,13,-103 
2016,5,6,14,-127 
2016,5,6,15,45 
2016,5,6,16,385 
2016,5,6,17,818 
2016,5,6,18,1234 
2016,5,6,19,1535 
2016,5,6,20,1657 
2016,5,6,21,1567 
2016,5,6,22,1275 
2016,5,6,23,853 
2016,5,7,0,406 
2016,5,7,1,37 
2016,5,7,2,-174 
2016,5,7,3,-176 
2016,5,7,4,26 
2016,5,7,5,373 
2016,5,7,6,774 
2016,5,7,7,1122 
2016,5,7,8,1322 
2016,5,7,9,1319 
2016,5,7,10,1124 
2016,5,7,11,790 
2016,5,7,12,395 
2016,5,7,13,44 
2016,5,7,14,-162 
2016,5,7,15,-168 
2016,5,7,16,34 
2016,5,7,17,409 
2016,5,7,18,875 
2016,5,7,19,1312 
2016,5,7,20,1616 
2016,5,7,21,1722 
2016,5,7,22,1598 
2016,5,7,23,1268 
2016,5,8,0,813 
2016,5,8,1,344 
2016,5,8,2,-34 
2016,5,8,3,-235 
2016,5,8,4,-212 
2016,5,8,5,21 
2016,5,8,6,401 
2016,5,8,7,825 
2016,5,8,8,1178 
2016,5,8,9,1362 
2016,5,8,10,1336 
2016,5,8,11,1117 
2016,5,8,12,758 
2016,5,8,13,346 
2016,5,8,14,-5 
2016,5,8,15,-195 
2016,5,8,16,-178 
2016,5,8,17,48 
2016,5,8,18,447 
2016,5,8,19,927 
2016,5,8,20,1363 
2016,5,8,21,1650 
2016,5,8,22,1727 
2016,5,8,23,1570 
2016,5,9,0,1214 
2016,5,9,1,746 
2016,5,9,2,278 
2016,5,9,3,-84 
2016,5,9,4,-256 
2016,5,9,5,-200 
2016,5,9,6,63 
2016,5,9,7,462 
2016,5,9,8,890 
2016,5,9,9,1225 
2016,5,9,10,1381 
2016,5,9,11,1329 
2016,5,9,12,1089 
2016,5,9,13,715 
2016,5,9,14,304 
2016,5,9,15,-27 
2016,5,9,16,-192 
2016,5,9,17,-156 
2016,5,9,18,86 
2016,5,9,19,495 
2016,5,9,20,969 
2016,5,9,21,1378 
2016,5,9,22,1630 
2016,5,9,23,1672 
2016,5,10,0,1489 
2016,5,10,1,1123 
2016,5,10,2,663 
2016,5,10,3,220 
2016,5,10,4,-105 
2016,5,10,5,-234 
2016,5,10,6,-143 
2016,5,10,7,141 
2016,5,10,8,543 
2016,5,10,9,952 
2016,5,10,10,1255 
2016,5,10,11,1376 
2016,5,10,12,1298 
2016,5,10,13,1044 
2016,5,10,14,673 
2016,5,10,15,284 
2016,5,10,16,-15 
2016,5,10,17,-154 
2016,5,10,18,-101 
2016,5,10,19,150 
2016,5,10,20,551 
2016,5,10,21,993 
2016,5,10,22,1356 
2016,5,10,23,1565 
2016,5,11,0,1573 
2016,5,11,1,1372 
2016,5,11,2,1010 
2016,5,11,3,578 
2016,5,11,4,178 
2016,5,11,5,-95 
2016,5,11,6,-179 
2016,5,11,7,-57 
2016,5,11,8,236 
2016,5,11,9,625 
2016,5,11,10,1001 
2016,5,11,11,1262 
2016,5,11,12,1349 
2016,5,11,13,1251 
2016,5,11,14,996 
2016,5,11,15,645 
2016,5,11,16,292 
2016,5,11,17,27 
2016,5,11,18,-88 
2016,5,11,19,-21 
2016,5,11,20,230 
2016,5,11,21,605 
2016,5,11,22,996 
2016,5,11,23,1306 
2016,5,12,0,1472 
2016,5,12,1,1451 
2016,5,12,2,1240 
2016,5,12,3,896 
2016,5,12,4,507 
2016,5,12,5,160 
2016,5,12,6,-62 
2016,5,12,7,-104 
2016,5,12,8,40 
2016,5,12,9,330 
2016,5,12,10,692 
2016,5,12,11,1028 
2016,5,12,12,1247 
2016,5,12,13,1305 
2016,5,12,14,1199 
2016,5,12,15,957 
2016,5,12,16,637 
2016,5,12,17,321 
2016,5,12,18,89 
2016,5,12,19,-4 
2016,5,12,20,74 
2016,5,12,21,313 
2016,5,12,22,646 
2016,5,12,23,982 
2016,5,13,0,1243 
2016,5,13,1,1371 
2016,5,13,2,1325 
2016,5,13,3,1115 
2016,5,13,4,802 
2016,5,13,5,460 
2016,5,13,6,163 
2016,5,13,7,-13 
2016,5,13,8,-22 
2016,5,13,9,133 
2016,5,13,10,409 
2016,5,13,11,738 
2016,5,13,12,1033 
2016,5,13,13,1217 
2016,5,13,14,1257 
2016,5,13,15,1154 
2016,5,13,16,932 
2016,5,13,17,644 
2016,5,13,18,362 
2016,5,13,19,158 
2016,5,13,20,85 
2016,5,13,21,165 
2016,5,13,22,380 
2016,5,13,23,668 
2016,5,14,0,956 
2016,5,14,1,1178 
2016,5,14,2,1275 
2016,5,14,3,1214 
2016,5,14,4,1016 
2016,5,14,5,739 
2016,5,14,6,438 
2016,5,14,7,182 
2016,5,14,8,43 
2016,5,14,9,58 
2016,5,14,10,212 
2016,5,14,11,468 
2016,5,14,12,765 
2016,5,14,13,1026 
2016,5,14,14,1187 
2016,5,14,15,1220 
2016,5,14,16,1125 
2016,5,14,17,922 
2016,5,14,18,659 
2016,5,14,19,404 
2016,5,14,20,222 
2016,5,14,21,160 
2016,5,14,22,234 
2016,5,14,23,421 
2016,5,15,0,671 
2016,5,15,1,924 
2016,5,15,2,1118 
2016,5,15,3,1193 
2016,5,15,4,1128 
2016,5,15,5,951 
2016,5,15,6,704 
2016,5,15,7,433 
2016,5,15,8,209 
2016,5,15,9,100 
2016,5,15,10,128 
2016,5,15,11,276 
2016,5,15,12,512 
2016,5,15,13,785 
2016,5,15,14,1024 
2016,5,15,15,1171 
2016,5,15,16,1202 
2016,5,15,17,1113 
2016,5,15,18,922 
2016,5,15,19,675 
2016,5,15,20,436 
2016,5,15,21,268 
2016,5,15,22,209 
2016,5,15,23,272 
2016,5,16,0,436 
2016,5,16,1,659 
2016,5,16,2,890 
2016,5,16,3,1065 
2016,5,16,4,1130 
2016,5,16,5,1071 
2016,5,16,6,911 
2016,5,16,7,683 
2016,5,16,8,433 
2016,5,16,9,235 
2016,5,16,10,149 
2016,5,16,11,184 
2016,5,16,12,325 
2016,5,16,13,550 
2016,5,16,14,811 
2016,5,16,15,1039 
2016,5,16,16,1179 
2016,5,16,17,1207 
2016,5,16,18,1116 
2016,5,16,19,925 
2016,5,16,20,683 
2016,5,16,21,451 
2016,5,16,22,286 
2016,5,16,23,226 
2016,5,17,0,280 
2016,5,17,1,431 
2016,5,17,2,641 
2016,5,17,3,861 
2016,5,17,4,1027 
2016,5,17,5,1090 
2016,5,17,6,1036 
2016,5,17,7,883 
2016,5,17,8,663 
2016,5,17,9,428 
2016,5,17,10,253 
2016,5,17,11,184 
2016,5,17,12,224 
2016,5,17,13,368 
2016,5,17,14,596 
2016,5,17,15,856 
2016,5,17,16,1077 
2016,5,17,17,1210 
2016,5,17,18,1227 
2016,5,17,19,1122 
2016,5,17,20,920 
2016,5,17,21,672 
2016,5,17,22,439 
2016,5,17,23,274 
2016,5,18,0,215 
2016,5,18,1,270 
2016,5,18,2,419 
2016,5,18,3,628 
2016,5,18,4,848 
2016,5,18,5,1012 
2016,5,18,6,1070 
2016,5,18,7,1010 
2016,5,18,8,851 
2016,5,18,9,631 
2016,5,18,10,409 
2016,5,18,11,253 
2016,5,18,12,198 
2016,5,18,13,253 
2016,5,18,14,415 
2016,5,18,15,659 
2016,5,18,16,922 
2016,5,18,17,1138 
2016,5,18,18,1257 
2016,5,18,19,1252 
2016,5,18,20,1119 
2016,5,18,21,895 
2016,5,18,22,635 
2016,5,18,23,397 
2016,5,19,0,236 
2016,5,19,1,188 
2016,5,19,2,255 
2016,5,19,3,416 
2016,5,19,4,636 
2016,5,19,5,862 
2016,5,19,6,1022 
2016,5,19,7,1062 
2016,5,19,8,982 
2016,5,19,9,808 
2016,5,19,10,584 
2016,5,19,11,370 
2016,5,19,12,230 
2016,5,19,13,197 
2016,5,19,14,281 
2016,5,19,15,475 
2016,5,19,16,739 
2016,5,19,17,1006 
2016,5,19,18,1213 
2016,5,19,19,1309 
2016,5,19,20,1266 
2016,5,19,21,1094 
2016,5,19,22,842 
2016,5,19,23,567 
2016,5,20,0,328 
2016,5,20,1,181 
2016,5,20,2,156 
2016,5,20,3,250 
2016,5,20,4,435 
2016,5,20,5,676 
2016,5,20,6,906 
2016,5,20,7,1048 
2016,5,20,8,1058 
2016,5,20,9,946 
2016,5,20,10,750 
2016,5,20,11,517 
2016,5,20,12,310 
2016,5,20,13,191 
2016,5,20,14,192 
2016,5,20,15,319 
2016,5,20,16,551 
2016,5,20,17,836 
2016,5,20,18,1104 
2016,5,20,19,1292 
2016,5,20,20,1350 
2016,5,20,21,1255 
2016,5,20,22,1037 
2016,5,20,23,755 
2016,5,21,0,469 
2016,5,21,1,238 
